gis_x;gis_y;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;color;bateria_linea;numero_plazas
439205.8900000000;4476739.5600000000;7;CHAMBERI;71;1;GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;65;043000255 Azul;Línea;5
439222.7500000000;4476739.9900000000;7;CHAMBERI;71;1;GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;65;043000255 Azul;Línea;2
439190.6900000000;4476738.8800000000;7;CHAMBERI;71;1;GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;67;043000255 Azul;Línea;1
439643.9100000000;4476427.5200000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;43;077214010 Verde;Línea;5
439555.3600000000;4476437.0100000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;47 A;077214010 Verde;Batería;12
439549.5600000000;4476434.0500000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;49;077214010 Verde;Línea;6
439469.5400000000;4476439.5400000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;53;077214010 Verde;Línea;15
439636.2700000000;4476431.4700000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;54;077214010 Verde;Batería;15
439591.2800000000;4476434.4700000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;58;077214010 Verde;Batería;8
439594.1900000000;4476431.2200000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;58;077214010 Verde;Línea;8
439400.7400000000;4476444.9400000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;61;077214010 Verde;Línea;3
439379.9900000000;4476446.5600000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;63;077214010 Verde;Línea;5
439374.0600000000;4476450.7200000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;63;077214010 Verde;Batería;23
439350.5500000000;4476448.4600000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;65;077214010 Verde;Línea;4
439493.4500000000;4476442.0400000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;68;077214010 Verde;Batería;11
439269.6100000000;4476457.8300000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;73;077214010 Verde;Batería;11
439274.5700000000;4476453.8300000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;73;077214010 Verde;Línea;15
439460.5700000000;4476444.4800000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;76;077214010 Verde;Batería;8
439439.4100000000;4476445.9300000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;78;077214010 Verde;Batería;5
439207.6200000000;4476462.0900000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;79;077214010 Verde;Batería;5
439300.6100000000;4476455.3900000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;82;077214010 Verde;Batería;7
439166.9100000000;4476461.9600000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;83;077214010 Verde;Línea;19
439246.1800000000;4476459.5400000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;90;077214010 Verde;Batería;5
439152.9200000000;4476466.4700000000;7;CHAMBERI;71;1;GAZTAMBIDE;DONOSO CORTES, CALLE, DE;92;077214010 Verde;Batería;26
439197.8000000000;4476341.2800000000;7;CHAMBERI;71;1;GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;102;077214010 Verde;Línea;4
439144.9100000000;4476344.7900000000;7;CHAMBERI;71;1;GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;108;077214010 Verde;Línea;12
439107.9200000000;4476346.8200000000;7;CHAMBERI;71;1;GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;112;077214010 Verde;Línea;3
439643.0400000000;4476314.0600000000;7;CHAMBERI;71;1;GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;60;043000255 Azul;Línea;2
439625.0700000000;4476315.1100000000;7;CHAMBERI;71;1;GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;62;043000255 Azul;Línea;4
